ticker,strategy,mean_expected_shortfall_bps,median_expected_shortfall_bps,RISK: std_expected_shortfall_bps,mean_realized_shortfall_bps,median_realized_shortfall_bps,RISK: std_realized_shortfall_bps,mean_execution_risk_pct,median_execution_risk_pct,mean_slippage_vs_vwap_bps,median_slippage_vs_vwap_bps,RISK: std_slippage_vs_vwap_bps
UPL,AC,1090.7728817877319,1029.8041707361676,419.92024174759194,-2.9728523912825753,-18.869976288995545,130.61770369630673,0.6173569530829682,0.5127237636932693,4.863683749177785,-1.1461744879476448,200.19490612004347
UPL,TWAP,1659.2360232257754,1481.958675432048,805.9461454607791,0.7417492536730398,2.7400202738351114,284.1945126358622,2.3104350374635065,1.845631577213731,3.497850765243302,5.2448692655520155,48.31404806280183
UPL,VWAP,1731.3886474502578,1494.4058708547896,831.8494113568775,-2.92064640308128,-17.94578450930902,275.0271938505914,2.202504090617384,1.8108867833744746,0.0,0.0,0.0
INDUSTOWER,AC,847.3960993843581,770.5193283390106,368.74887265649903,-4.0513806647846975,-30.778255589562942,118.04755900360277,0.6661264540102653,0.5157892801401971,10.67016194239907,-26.822203510126755,339.95573694593713
INDUSTOWER,TWAP,1855.8151498951427,1458.2110314978681,1005.3319661322495,-7.086924611877866,-20.693962516652036,378.6958665455783,2.6960925802012334,1.9268351494549585,-4.380693067169971,-5.331951628596776,46.073017417825895
INDUSTOWER,VWAP,1892.0705853079683,1538.877696306295,1000.9248028262796,-2.600921402728179,-7.469652776323007,376.37933759791406,2.5790764786653004,1.8258891802398598,0.0,0.0,0.0
JINDALSTEL,AC,494.65933489043505,414.2463324442996,237.76129999074675,-8.305665313070396,-5.256612253536819,106.05792933231201,0.5990321430951601,0.5667108666211862,34.74817235640496,48.23217916578086,345.47573326550213
JINDALSTEL,TWAP,1815.6259573122447,1762.194505359385,747.3513470100127,-20.287085516200623,-53.738706548985625,400.3090872664211,2.916019512136392,2.6577366259689272,9.620002396194941,-1.9155511486623416,59.08992166769153
JINDALSTEL,VWAP,1732.60460933804,1717.9933951614194,729.0146027183819,-29.84916754360644,-47.39854216787015,394.9881828997099,2.686769905406908,2.4109897166234173,0.0,0.0,0.0
TATAMOTORS,AC,213.29309262016656,182.14745141403696,72.58686014248538,-19.424841658430765,-20.41583788022502,58.75001167324106,0.32087442667321825,0.2793596070659801,13.072956777864526,37.034016111942904,245.238800836485
TATAMOTORS,TWAP,1447.0517438212423,1363.2582240360402,606.7958516687645,-26.54041844449707,-58.72127152047075,286.6573743888455,2.426779354431049,2.227710093968649,-0.959441409526954,-4.719490018212131,30.338309160085597
TATAMOTORS,VWAP,1311.8682157175122,1161.7606995152903,523.9477741047453,-25.677688515630468,-60.1603114655275,281.69339901186487,2.161826567866884,1.9558846355153519,0.0,0.0,0.0
WIPRO,AC,743.3977581140887,680.1105457376079,288.3395562229628,12.266640324779033,7.474418901255625,78.76411509777674,0.46053553663617997,0.4244284756580758,-16.17305840350467,-4.377841767569238,160.98745519159866
WIPRO,TWAP,1262.7323075579466,1132.0921238531866,667.7007049260565,40.60293360992792,4.111030007182654,245.19467974490925,1.7311223240653144,1.6046319571668166,8.199885332063864,5.880022088639664,34.28872513105077
WIPRO,VWAP,1424.3500639379506,1274.4663435389732,715.6781750705067,32.07500982400486,-0.998983710235091,229.60734032934363,1.7566359850289428,1.6652819737746793,0.0,0.0,0.0
IGL,AC,1233.3047896047829,1152.245823548502,602.629508546467,-28.395447867858767,-33.19061542552865,135.10471257150803,0.5846479416655801,0.5098645826416275,-48.275483631377725,14.015136661046112,249.7294162270329
IGL,TWAP,1662.6420072305702,1506.6597922989447,795.6052623057184,11.479047600700875,-37.44521250451783,297.51596162774706,2.1431036056364965,1.8825606543893443,-14.994712531717305,-8.639744294865569,38.53134699193612
